% degree N
17
% number of nodes
5832
% node coordinates
-1.000000000000000E+00 -1.000000000000000E+00 -1.000000000000000E+00
-9.761055574121985E-01 -1.000000000000000E+00 -1.000000000000000E+00
-9.206491853475340E-01 -1.000000000000000E+00 -1.000000000000000E+00
-8.355935352180902E-01 -1.000000000000000E+00 -1.000000000000000E+00
-7.236793292832429E-01 -1.000000000000000E+00 -1.000000000000000E+00
-5.885048343186619E-01 -1.000000000000000E+00 -1.000000000000000E+00
-4.344150369121240E-01 -1.000000000000000E+00 -1.000000000000000E+00
-2.663626528782810E-01 -1.000000000000000E+00 -1.000000000000000E+00
-8.974909348465253E-02 -1.000000000000000E+00 -1.000000000000000E+00
8.974909348465170E-02 -1.000000000000000E+00 -1.000000000000000E+00
2.663626528782811E-01 -1.000000000000000E+00 -1.000000000000000E+00
4.344150369121239E-01 -1.000000000000000E+00 -1.000000000000000E+00
5.885048343186616E-01 -1.000000000000000E+00 -1.000000000000000E+00
7.236793292832427E-01 -1.000000000000000E+00 -1.000000000000000E+00
8.355935352180905E-01 -1.000000000000000E+00 -1.000000000000000E+00
9.206491853475340E-01 -1.000000000000000E+00 -1.000000000000000E+00
9.761055574121985E-01 -1.000000000000000E+00 -1.000000000000000E+00
1.000000000000000E+00 -1.000000000000000E+00 -1.000000000000000E+00
-1.000000000000000E+00 -9.761055574121985E-01 -1.000000000000000E+00
-9.761055574121985E-01 -9.761055574121985E-01 -1.000000000000000E+00
-9.206491853475340E-01 -9.761055574121985E-01 -1.000000000000000E+00
-8.355935352180902E-01 -9.761055574121985E-01 -1.000000000000000E+00
-7.236793292832429E-01 -9.761055574121985E-01 -1.000000000000000E+00
-5.885048343186619E-01 -9.761055574121985E-01 -1.000000000000000E+00
-4.344150369121240E-01 -9.761055574121985E-01 -1.000000000000000E+00
-2.663626528782810E-01 -9.761055574121985E-01 -1.000000000000000E+00
-8.974909348465253E-02 -9.761055574121985E-01 -1.000000000000000E+00
8.974909348465170E-02 -9.761055574121985E-01 -1.000000000000000E+00
2.663626528782811E-01 -9.761055574121985E-01 -1.000000000000000E+00
4.344150369121239E-01 -9.761055574121985E-01 -1.000000000000000E+00
5.885048343186616E-01 -9.761055574121985E-01 -1.000000000000000E+00
7.236793292832427E-01 -9.761055574121985E-01 -1.000000000000000E+00
8.355935352180905E-01 -9.761055574121985E-01 -1.000000000000000E+00
9.206491853475340E-01 -9.761055574121985E-01 -1.000000000000000E+00
9.761055574121985E-01 -9.761055574121985E-01 -1.000000000000000E+00
1.000000000000000E+00 -9.761055574121985E-01 -1.000000000000000E+00
-1.000000000000000E+00 -9.206491853475340E-01 -1.000000000000000E+00
-9.761055574121985E-01 -9.206491853475340E-01 -1.000000000000000E+00
-9.206491853475340E-01 -9.206491853475340E-01 -1.000000000000000E+00
-8.355935352180902E-01 -9.206491853475340E-01 -1.000000000000000E+00
-7.236793292832429E-01 -9.206491853475340E-01 -1.000000000000000E+00
-5.885048343186619E-01 -9.206491853475340E-01 -1.000000000000000E+00
-4.344150369121240E-01 -9.206491853475340E-01 -1.000000000000000E+00
-2.663626528782810E-01 -9.206491853475340E-01 -1.000000000000000E+00
-8.974909348465253E-02 -9.206491853475340E-01 -1.000000000000000E+00
8.974909348465170E-02 -9.206491853475340E-01 -1.000000000000000E+00
