% degree N
8
% number of nodes
729
% node coordinates
-1.000000000000000E+00 -1.000000000000000E+00 -1.000000000000000E+00
-8.997579954114603E-01 -1.000000000000000E+00 -1.000000000000000E+00
-6.771862795107376E-01 -1.000000000000000E+00 -1.000000000000000E+00
-3.631174638261782E-01 -1.000000000000000E+00 -1.000000000000000E+00
-3.005759014166951E-17 -1.000000000000000E+00 -1.000000000000000E+00
3.631174638261783E-01 -1.000000000000000E+00 -1.000000000000000E+00
6.771862795107377E-01 -1.000000000000000E+00 -1.000000000000000E+00
8.997579954114600E-01 -1.000000000000000E+00 -1.000000000000000E+00
1.000000000000000E+00 -1.000000000000000E+00 -1.000000000000000E+00
-1.000000000000000E+00 -8.997579954114603E-01 -1.000000000000000E+00
-8.997579954114603E-01 -8.997579954114603E-01 -1.000000000000000E+00
-6.771862795107376E-01 -8.997579954114603E-01 -1.000000000000000E+00
-3.631174638261782E-01 -8.997579954114603E-01 -1.000000000000000E+00
-3.005759014166951E-17 -8.997579954114603E-01 -1.000000000000000E+00
3.631174638261783E-01 -8.997579954114603E-01 -1.000000000000000E+00
6.771862795107377E-01 -8.997579954114603E-01 -1.000000000000000E+00
8.997579954114600E-01 -8.997579954114603E-01 -1.000000000000000E+00
1.000000000000000E+00 -8.997579954114603E-01 -1.000000000000000E+00
-1.000000000000000E+00 -6.771862795107376E-01 -1.000000000000000E+00
-8.997579954114603E-01 -6.771862795107376E-01 -1.000000000000000E+00
-6.771862795107376E-01 -6.771862795107376E-01 -1.000000000000000E+00
-3.631174638261782E-01 -6.771862795107376E-01 -1.000000000000000E+00
-3.005759014166951E-17 -6.771862795107376E-01 -1.000000000000000E+00
3.631174638261783E-01 -6.771862795107376E-01 -1.000000000000000E+00
6.771862795107377E-01 -6.771862795107376E-01 -1.000000000000000E+00
8.997579954114600E-01 -6.771862795107376E-01 -1.000000000000000E+00
1.000000000000000E+00 -6.771862795107376E-01 -1.000000000000000E+00
-1.000000000000000E+00 -3.631174638261782E-01 -1.000000000000000E+00
-8.997579954114603E-01 -3.631174638261782E-01 -1.000000000000000E+00
-6.771862795107376E-01 -3.631174638261782E-01 -1.000000000000000E+00
-3.631174638261782E-01 -3.631174638261782E-01 -1.000000000000000E+00
-3.005759014166951E-17 -3.631174638261782E-01 -1.000000000000000E+00
3.631174638261783E-01 -3.631174638261782E-01 -1.000000000000000E+00
6.771862795107377E-01 -3.631174638261782E-01 -1.000000000000000E+00
8.997579954114600E-01 -3.631174638261782E-01 -1.000000000000000E+00
1.000000000000000E+00 -3.631174638261782E-01 -1.000000000000000E+00
-1.000000000000000E+00 -3.005759014166951E-17 -1.000000000000000E+00
-8.997579954114603E-01 -3.005759014166951E-17 -1.000000000000000E+00
-6.771862795107376E-01 -3.005759014166951E-17 -1.000000000000000E+00
-3.631174638261782E-01 -3.005759014166951E-17 -1.000000000000000E+00
-3.005759014166951E-17 -3.005759014166951E-17 -1.000000000000000E+00
3.631174638261783E-01 -3.005759014166951E-17 -1.000000000000000E+00
6.771862795107377E-01 -3.005759014166951E-17 -1.000000000000000E+00
8.997579954114600E-01 -3.005759014166951E-17 -1.000000000000000E+00
1.000000000000000E+00 -3.005759014166951E-17 -1.000000000000000E+00
-1.000000000000000E+00 3.631174638261783E-01 -1.000000000000000E+00
-8.997579954114603E-01 3.631174638261783E-01 -1.000000000000000E+00
-6.771862795107376E-01 3.631174638261783E-01 -1.000000000000000E+00
-3.631174638261782E-01 3.631174638261783E-01 -1.000000000000000E+00
-3.005759014166951E-17 3.631174638261783E-01 -1.000000000000000E+00
3.631174638261783E-01 3.631174638261783E-01 -1.000000000000000E+00
6.771862795107377E-01 3.631174638261783E-01 -1.000000000000000E+00
8.997579954114600E-01 3.631174638261783E-01 -1.000000000000000E+00
1.000000000000000E+00 3.631174638261783E-01 -1.000000000000000E+00
-1.000000000000000E+00 6.771862795107377E-01 -1.000000000000000E+00
-8.997579954114603E-01 6.771862795107377E-01 -1.000000000000000E+00
-6.771862795107376E-01 6.771862795107377E-01 -1.000000000000000E+00
-3.631174638261782E-01 6.771862795107377E-01 -1.000000000000000E+00
-3.005759014166951E-17 6.771862795107377E-01 -1.000000000000000E+00
3.631174638261783E-01 6.771862795107377E-01 -1.000000000000000E+00
6.771862795107377E-01 6.771862795107377E-01 -1.000000000000000E+00
8.997579954114600E-01 6.771862795107377E-01 -1.000000000000000E+00
1.000000000000000E+00 6.771862795107377E-01 -1.000000000000000E+00
-1.000000000000000E+00 8.997579954114600E-01 -1.000000000000000E+00
-8.997579954114603E-01 8.997579954114600E-01 -1.000000000000000E+00
-6.771862795107376E-01 8.997579954114600E-01 -1.000000000000000E+00
-3.631174638261782E-01 8.997579954114600E-01 -1.000000000000000E+00
-3.005759014166951E-17 8.997579954114600E-01 -1.000000000000000E+00
3.631174638261783E-01 8.997579954114600E-01 -1.000000000000000E+00
6.771862795107377E-01 8.997579954114600E-01 -1.000000000000000E+00
8.997579954114600E-01 8.997579954114600E-01 -1.000000000000000E+00
1.000000000000000E+00 8.997579954114600E-01 -1.000000000000000E+00
-1.000000000000000E+00 1.000000000000000E+00 -1.000000000000000E+00
-8.997579954114603E-01 1.000000000000000E+00 -1.000000000000000E+00
-6.771862795107376E-01 1.000000000000000E+00 -1.000000000000000E+00
-3.631174638261782E-01 1.000000000000000E+00 -1.000000000000000E+00
-3.005759014166951E-17 1.000000000000000E+00 -1.000000000000000E+00
3.631174638261783E-01 1.000000000000000E+00 -1.000000000000000E+00
6.771862795107377E-01 1.000000000000000E+00 -1.000000000000000E+00
8.997579954114600E-01 1.000000000000000E+00 -1.000000000000000E+00
1.000000000000000E+00 1.000000000000000E+00 -1.000000000000000E+00
-1.000000000000000E+00 -1.000000000000000E+00 -8.997579954114603E-01
-8.997579954114603E-01 -1.000000000000000E+00 -8.997579954114603E-01
-6.771862795107376E-01 -1.000000000000000E+00 -8.997579954114603E-01
-3.631174638261782E-01 -1.000000000000000E+00 -8.997579954114603E-01
-3.005759014166951E-17 -1.000000000000000E+00 -8.997579954114603E-01
3.631174638261783E-01 -1.000000000000000E+00 -8.997579954114603E-01
6.771862795107377E-01 -1.000000000000000E+00 -8.997579954114603E-01
8.997579954114600E-01 -1.000000000000000E+00 -8.997579954114603E-01
1.000000000000000E+00 -1.000000000000000E+00 -8.997579954114603E-01
-1.000000000000000E+00 -8.997579954114603E-01 -8.997579954114603E-01
-8.997579954114603E-01 -8.997579954114603E-01 -8.997579954114603E-01
-6.771862795107376E-01 -8.997579954114603E-01 -8.997579954114603E-01
-3.631174638261782E-01 -8.997579954114603E-01 -8.997579954114603E-01
-3.005759014166951E-17 -8.997579954114603E-01 -8.997579954114603E-01
3.631174638261783E-01 -8.997579954114603E-01 -8.997579954114603E-01
6.771862795107377E-01 -8.997579954114603E-01 -8.997579954114603E-01
8.997579954114600E-01 -8.997579954114603E-01 -8.997579954114603E-01
1.000000000000000E+00 -8.997579954114603E-01 -8.997579954114603E-01
-1.000000000000000E+00 -6.771862795107376E-01 -8.997579954114603E-01
-8.997579954114603E-01 -6.771862795107376E-01 -8.997579954114603E-01
-6.771862795107376E-01 -6.771862795107376E-01 -8.997579954114603E-01
-3.631174638261782E-01 -6.771862795107376E-01 -8.997579954114603E-01
-3.005759014166951E-17 -6.771862795107376E-01 -8.997579954114603E-01
3.631174638261783E-01 -6.771862795107376E-01 -8.997579954114603E-01
6.771862795107377E-01 -6.771862795107376E-01 -8.997579954114603E-01
8.997579954114600E-01 -6.771862795107376E-01 -8.997579954114603E-01
1.000000000000000E+00 -6.771862795107376E-01 -8.997579954114603E-01
-1.000000000000000E+00 -3.631174638261782E-01 -8.997579954114603E-01
-8.997579954114603E-01 -3.631174638261782E-01 -8.997579954114603E-01
-6.771862795107376E-01 -3.631174638261782E-01 -8.997579954114603E-01
-3.631174638261782E-01 -3.631174638261782E-01 -8.997579954114603E-01
-3.005759014166951E-17 -3.631174638261782E-01 -8.997579954114603E-01
3.631174638261783E-01 -3.631174638261782E-01 -8.997579954114603E-01
6.771862795107377E-01 -3.631174638261782E-01 -8.997579954114603E-01
8.997579954114600E-01 -3.631174638261782E-01 -8.997579954114603E-01
1.000000000000000E+00 -3.631174638261782E-01 -8.997579954114603E-01
-1.000000000000000E+00 -3.005759014166951E-17 -8.997579954114603E-01
-8.997579954114603E-01 -3.005759014166951E-17 -8.997579954114603E-01
-6.771862795107376E-01 -3.005759014166951E-17 -8.997579954114603E-01
-3.631174638261782E-01 -3.005759014166951E-17 -8.997579954114603E-01
-3.005759014166951E-17 -3.005759014166951E-17 -8.997579954114603E-01
3.631174638261783E-01 -3.005759014166951E-17 -8.997579954114603E-01
6.771862795107377E-01 -3.005759014166951E-17 -8.997579954114603E-01
8.997579954114600E-01 -3.005759014166951E-17 -8.997579954114603E-01
1.000000000000000E+00 -3.005759014166951E-17 -8.997579954114603E-01
-1.000000000000000E+00 3.631174638261783E-01 -8.997579954114603E-01
-8.997579954114603E-01 3.631174638261783E-01 -8.997579954114603E-01
-6.771862795107376E-01 3.631174638261783E-01 -8.997579954114603E-01
-3.631174638261782E-01 3.631174638261783E-01 -8.997579954114603E-01
-3.005759014166951E-17 3.631174638261783E-01 -8.997579954114603E-01
3.631174638261783E-01 3.631174638261783E-01 -8.997579954114603E-01
6.771862795107377E-01 3.631174638261783E-01 -8.997579954114603E-01
8.997579954114600E-01 3.631174638261783E-01 -8.997579954114603E-01
1.000000000000000E+00 3.631174638261783E-01 -8.997579954114603E-01
-1.000000000000000E+00 6.771862795107377E-01 -8.997579954114603E-01
-8.997579954114603E-01 6.771862795107377E-01 -8.997579954114603E-01
-6.771862795107376E-01 6.771862795107377E-01 -8.997579954114603E-01
-3.631174638261782E-01 6.771862795107377E-01 -8.997579954114603E-01
-3.005759014166951E-17 6.771862795107377E-01 -8.997579954114603E-01
3.631174638261783E-01 6.771862795107377E-01 -8.997579954114603E-01
6.771862795107377E-01 6.771862795107377E-01 -8.997579954114603E-01
8.997579954114600E-01 6.771862795107377E-01 -8.997579954114603E-01
1.000000000000000E+00 6.771862795107377E-01 -8.997579954114603E-01
-1.000000000000000E+00 8.997579954114600E-01 -8.997579954114603E-01
-8.997579954114603E-01 8.997579954114600E-01 -8.997579954114603E-01
-6.771862795107376E-01 8.997579954114600E-01 -8.997579954114603E-01
-3.631174638261782E-01 8.997579954114600E-01 -8.997579954114603E-01
-3.005759014166951E-17 8.997579954114600E-01 -8.997579954114603E-01
3.631174638261783E-01 8.997579954114600E-01 -8.997579954114603E-01
6.771862795107377E-01 8.997579954114600E-01 -8.997579954114603E-01
8.997579954114600E-01 8.997579954114600E-01 -8.997579954114603E-01
1.000000000000000E+00 8.997579954114600E-01 -8.997579954114603E-01
-1.000000000000000E+00 1.000000000000000E+00 -8.997579954114603E-01
-8.997579954114603E-01 1.000000000000000E+00 -8.997579954114603E-01
-6.771862795107376E-01 1.000000000000000E+00 -8.997579954114603E-01
-3.631174638261782E-01 1.000000000000000E+00 -8.997579954114603E-01
-3.005759014166951E-17 1.000000000000000E+00 -8.997579954114603E-01
3.631174638261783E-01 1.000000000000000E+00 -8.997579954114603E-01
6.771862795107377E-01 1.000000000000000E+00 -8.997579954114603E-01
8.997579954114600E-01 1.000000000000000E+00 -8.997579954114603E-01
1.000000000000000E+00 1.000000000000000E+00 -8.997579954114603E-01
-1.000000000000000E+00 -1.000000000000000E+00 -6.771862795107376E-01
-8.997579954114603E-01 -1.000000000000000E+00 -6.771862795107376E-01
-6.771862795107376E-01 -1.000000000000000E+00 -6.771862795107376E-01
-3.631174638261782E-01 -1.000000000000000E+00 -6.771862795107376E-01
-3.005759014166951E-17 -1.000000000000000E+00 -6.771862795107376E-01
3.631174638261783E-01 -1.000000000000000E+00 -6.771862795107376E-01
6.771862795107377E-01 -1.000000000000000E+00 -6.771862795107376E-01
8.997579954114600E-01 -1.000000000000000E+00 -6.771862795107376E-01
1.000000000000000E+00 -1.000000000000000E+00 -6.771862795107376E-01
-1.000000000000000E+00 -8.997579954114603E-01 -6.771862795107376E-01
-8.997579954114603E-01 -8.997579954114603E-01 -6.771862795107376E-01
-6.771862795107376E-01 -8.997579954114603E-01 -6.771862795107376E-01
-3.631174638261782E-01 -8.997579954114603E-01 -6.771862795107376E-01
-3.005759014166951E-17 -8.997579954114603E-01 -6.771862795107376E-01
3.631174638261783E-01 -8.997579954114603E-01 -6.771862795107376E-01
6.771862795107377E-01 -8.997579954114603E-01 -6.771862795107376E-01
8.997579954114600E-01 -8.997579954114603E-01 -6.771862795107376E-01
1.000000000000000E+00 -8.997579954114603E-01 -6.771862795107376E-01
-1.000000000000000E+00 -6.771862795107376E-01 -6.771862795107376E-01
-8.997579954114603E-01 -6.771862795107376E-01 -6.771862795107376E-01
-6.771862795107376E-01 -6.771862795107376E-01 -6.771862795107376E-01
-3.631174638261782E-01 -6.771862795107376E-01 -6.771862795107376E-01
-3.005759014166951E-17 -6.771862795107376E-01 -6.771862795107376E-01
3.631174638261783E-01 -6.771862795107376E-01 -6.771862795107376E-01
6.771862795107377E-01 -6.771862795107376E-01 -6.771862795107376E-01
8.997579954114600E-01 -6.771862795107376E-01 -6.771862795107376E-01
1.000000000000000E+00 -6.771862795107376E-01 -6.771862795107376E-01
-1.000000000000000E+00 -3.631174638261782E-01 -6.771862795107376E-01
-8.997579954114603E-01 -3.631174638261782E-01 -6.771862795107376E-01
-6.771862795107376E-01 -3.631174638261782E-01 -6.771862795107376E-01
-3.631174638261782E-01 -3.631174638261782E-01 -6.771862795107376E-01
-3.005759014166951E-17 -3.631174638261782E-01 -6.771862795107376E-01
3.631174638261783E-01 -3.631174638261782E-01 -6.771862795107376E-01
6.771862795107377E-01 -3.631174638261782E-01 -6.771862795107376E-01
8.997579954114600E-01 -3.631174638261782E-01 -6.771862795107376E-01
1.000000000000000E+00 -3.631174638261782E-01 -6.771862795107376E-01
-1.000000000000000E+00 -3.005759014166951E-17 -6.771862795107376E-01
-8.997579954114603E-01 -3.005759014166951E-17 -6.771862795107376E-01
-6.771862795107376E-01 -3.005759014166951E-17 -6.771862795107376E-01
-3.631174638261782E-01 -3.005759014166951E-17 -6.771862795107376E-01
-3.005759014166951E-17 -3.005759014166951E-17 -6.771862795107376E-01
3.631174638261783E-01 -3.005759014166951E-17 -6.771862795107376E-01
6.771862795107377E-01 -3.005759014166951E-17 -6.771862795107376E-01
8.997579954114600E-01 -3.005759014166951E-17 -6.771862795107376E-01
1.000000000000000E+00 -3.005759014166951E-17 -6.771862795107376E-01
-1.000000000000000E+00 3.631174638261783E-01 -6.771862795107376E-01
-8.997579954114603E-01 3.631174638261783E-01 -6.771862795107376E-01
-6.771862795107376E-01 3.631174638261783E-01 -6.771862795107376E-01
-3.631174638261782E-01 3.631174638261783E-01 -6.771862795107376E-01
-3.005759014166951E-17 3.631174638261783E-01 -6.771862795107376E-01
3.631174638261783E-01 3.631174638261783E-01 -6.771862795107376E-01
6.771862795107377E-01 3.631174638261783E-01 -6.771862795107376E-01
8.997579954114600E-01 3.631174638261783E-01 -6.771862795107376E-01
1.000000000000000E+00 3.631174638261783E-01 -6.771862795107376E-01
-1.000000000000000E+00 6.771862795107377E-01 -6.771862795107376E-01
-8.997579954114603E-01 6.771862795107377E-01 -6.771862795107376E-01
-6.771862795107376E-01 6.771862795107377E-01 -6.771862795107376E-01
-3.631174638261782E-01 6.771862795107377E-01 -6.771862795107376E-01
-3.005759014166951E-17 6.771862795107377E-01 -6.771862795107376E-01
3.631174638261783E-01 6.771862795107377E-01 -6.771862795107376E-01
6.771862795107377E-01 6.771862795107377E-01 -6.771862795107376E-01
8.997579954114600E-01 6.771862795107377E-01 -6.771862795107376E-01
1.000000000000000E+00 6.771862795107377E-01 -6.771862795107376E-01
-1.000000000000000E+00 8.997579954114600E-01 -6.771862795107376E-01
-8.997579954114603E-01 8.997579954114600E-01 -6.771862795107376E-01
-6.771862795107376E-01 8.997579954114600E-01 -6.771862795107376E-01
-3.631174638261782E-01 8.997579954114600E-01 -6.771862795107376E-01
-3.005759014166951E-17 8.997579954114600E-01 -6.771862795107376E-01
3.631174638261783E-01 8.997579954114600E-01 -6.771862795107376E-01
6.771862795107377E-01 8.997579954114600E-01 -6.771862795107376E-01
8.997579954114600E-01 8.997579954114600E-01 -6.771862795107376E-01
1.000000000000000E+00 8.997579954114600E-01 -6.771862795107376E-01
-1.000000000000000E+00 1.000000000000000E+00 -6.771862795107376E-01
-8.997579954114603E-01 1.000000000000000E+00 -6.771862795107376E-01
-6.771862795107376E-01 1.000000000000000E+00 -6.771862795107376E-01
-3.631174638261782E-01 1.000000000000000E+00 -6.771862795107376E-01
-3.005759014166951E-17 1.000000000000000E+00 -6.771862795107376E-01
3.631174638261783E-01 1.000000000000000E+00 -6.771862795107376E-01
6.771862795107377E-01 1.000000000000000E+00 -6.771862795107376E-01
8.997579954114600E-01 1.000000000000000E+00 -6.771862795107376E-01
1.000000000000000E+00 1.000000000000000E+00 -6.771862795107376E-01
-1.000000000000000E+00 -1.000000000000000E+00 -3.631174638261782E-01
-8.997579954114603E-01 -1.000000000000000E+00 -3.631174638261782E-01
-6.771862795107376E-01 -1.000000000000000E+00 -3.631174638261782E-01
-3.631174638261782E-01 -1.000000000000000E+00 -3.631174638261782E-01
-3.005759014166951E-17 -1.000000000000000E+00 -3.631174638261782E-01
3.631174638261783E-01 -1.000000000000000E+00 -3.631174638261782E-01
6.771862795107377E-01 -1.000000000000000E+00 -3.631174638261782E-01
8.997579954114600E-01 -1.000000000000000E+00 -3.631174638261782E-01
1.000000000000000E+00 -1.000000000000000E+00 -3.631174638261782E-01
-1.000000000000000E+00 -8.997579954114603E-01 -3.631174638261782E-01
-8.997579954114603E-01 -8.997579954114603E-01 -3.631174638261782E-01
-6.771862795107376E-01 -8.997579954114603E-01 -3.631174638261782E-01
-3.631174638261782E-01 -8.997579954114603E-01 -3.631174638261782E-01
-3.005759014166951E-17 -8.997579954114603E-01 -3.631174638261782E-01
3.631174638261783E-01 -8.997579954114603E-01 -3.631174638261782E-01
6.771862795107377E-01 -8.997579954114603E-01 -3.631174638261782E-01
8.997579954114600E-01 -8.997579954114603E-01 -3.631174638261782E-01
1.000000000000000E+00 -8.997579954114603E-01 -3.631174638261782E-01
-1.000000000000000E+00 -6.771862795107376E-01 -3.631174638261782E-01
-8.997579954114603E-01 -6.771862795107376E-01 -3.631174638261782E-01
-6.771862795107376E-01 -6.771862795107376E-01 -3.631174638261782E-01
-3.631174638261782E-01 -6.771862795107376E-01 -3.631174638261782E-01
-3.005759014166951E-17 -6.771862795107376E-01 -3.631174638261782E-01
3.631174638261783E-01 -6.771862795107376E-01 -3.631174638261782E-01
6.771862795107377E-01 -6.771862795107376E-01 -3.631174638261782E-01
8.997579954114600E-01 -6.771862795107376E-01 -3.631174638261782E-01
1.000000000000000E+00 -6.771862795107376E-01 -3.631174638261782E-01
-1.000000000000000E+00 -3.631174638261782E-01 -3.631174638261782E-01
-8.997579954114603E-01 -3.631174638261782E-01 -3.631174638261782E-01
-6.771862795107376E-01 -3.631174638261782E-01 -3.631174638261782E-01
-3.631174638261782E-01 -3.631174638261782E-01 -3.631174638261782E-01
-3.005759014166951E-17 -3.631174638261782E-01 -3.631174638261782E-01
3.631174638261783E-01 -3.631174638261782E-01 -3.631174638261782E-01
6.771862795107377E-01 -3.631174638261782E-01 -3.631174638261782E-01
8.997579954114600E-01 -3.631174638261782E-01 -3.631174638261782E-01
1.000000000000000E+00 -3.631174638261782E-01 -3.631174638261782E-01
-1.000000000000000E+00 -3.005759014166951E-17 -3.631174638261782E-01
-8.997579954114603E-01 -3.005759014166951E-17 -3.631174638261782E-01
-6.771862795107376E-01 -3.005759014166951E-17 -3.631174638261782E-01
-3.631174638261782E-01 -3.005759014166951E-17 -3.631174638261782E-01
-3.005759014166951E-17 -3.005759014166951E-17 -3.631174638261782E-01
3.631174638261783E-01 -3.005759014166951E-17 -3.631174638261782E-01
6.771862795107377E-01 -3.005759014166951E-17 -3.631174638261782E-01
8.997579954114600E-01 -3.005759014166951E-17 -3.631174638261782E-01
1.000000000000000E+00 -3.005759014166951E-17 -3.631174638261782E-01
-1.000000000000000E+00 3.631174638261783E-01 -3.631174638261782E-01
-8.997579954114603E-01 3.631174638261783E-01 -3.631174638261782E-01
-6.771862795107376E-01 3.631174638261783E-01 -3.631174638261782E-01
-3.631174638261782E-01 3.631174638261783E-01 -3.631174638261782E-01
-3.005759014166951E-17 3.631174638261783E-01 -3.631174638261782E-01
3.631174638261783E-01 3.631174638261783E-01 -3.631174638261782E-01
6.771862795107377E-01 3.631174638261783E-01 -3.631174638261782E-01
8.997579954114600E-01 3.631174638261783E-01 -3.631174638261782E-01
1.000000000000000E+00 3.631174638261783E-01 -3.631174638261782E-01
-1.000000000000000E+00 6.771862795107377E-01 -3.631174638261782E-01
-8.997579954114603E-01 6.771862795107377E-01 -3.631174638261782E-01
-6.771862795107376E-01 6.771862795107377E-01 -3.631174638261782E-01
