% degree N
13
% number of nodes
2744
% node coordinates
-1.000000000000000E+00 -1.000000000000000E+00 -1.000000000000000E+00
-9.599350452672607E-01 -1.000000000000000E+00 -1.000000000000000E+00
-8.678010538303471E-01 -1.000000000000000E+00 -1.000000000000000E+00
-7.288685990913261E-01 -1.000000000000000E+00 -1.000000000000000E+00
-5.506394029286471E-01 -1.000000000000000E+00 -1.000000000000000E+00
-3.427240133427128E-01 -1.000000000000000E+00 -1.000000000000000E+00
-1.163318688837039E-01 -1.000000000000000E+00 -1.000000000000000E+00
1.163318688837039E-01 -1.000000000000000E+00 -1.000000000000000E+00
3.427240133427127E-01 -1.000000000000000E+00 -1.000000000000000E+00
5.506394029286468E-01 -1.000000000000000E+00 -1.000000000000000E+00
7.288685990913261E-01 -1.000000000000000E+00 -1.000000000000000E+00
8.678010538303472E-01 -1.000000000000000E+00 -1.000000000000000E+00
9.599350452672606E-01 -1.000000000000000E+00 -1.000000000000000E+00
1.000000000000000E+00 -1.000000000000000E+00 -1.000000000000000E+00
-1.000000000000000E+00 -9.599350452672607E-01 -1.000000000000000E+00
-9.599350452672607E-01 -9.599350452672607E-01 -1.000000000000000E+00
-8.678010538303471E-01 -9.599350452672607E-01 -1.000000000000000E+00
-7.288685990913261E-01 -9.599350452672607E-01 -1.000000000000000E+00
-5.506394029286471E-01 -9.599350452672607E-01 -1.000000000000000E+00
-3.427240133427128E-01 -9.599350452672607E-01 -1.000000000000000E+00
-1.163318688837039E-01 -9.599350452672607E-01 -1.000000000000000E+00
1.163318688837039E-01 -9.599350452672607E-01 -1.000000000000000E+00
3.427240133427127E-01 -9.599350452672607E-01 -1.000000000000000E+00
5.506394029286468E-01 -9.599350452672607E-01 -1.000000000000000E+00
7.288685990913261E-01 -9.599350452672607E-01 -1.000000000000000E+00
8.678010538303472E-01 -9.599350452672607E-01 -1.000000000000000E+00
9.599350452672606E-01 -9.599350452672607E-01 -1.000000000000000E+00
1.000000000000000E+00 -9.599350452672607E-01 -1.000000000000000E+00
-1.000000000000000E+00 -8.678010538303471E-01 -1.000000000000000E+00
-9.599350452672607E-01 -8.678010538303471E-01 -1.000000000000000E+00
-8.678010538303471E-01 -8.678010538303471E-01 -1.000000000000000E+00
-7.288685990913261E-01 -8.678010538303471E-01 -1.000000000000000E+00
-5.506394029286471E-01 -8.678010538303471E-01 -1.000000000000000E+00
-3.427240133427128E-01 -8.678010538303471E-01 -1.000000000000000E+00
-1.163318688837039E-01 -8.678010538303471E-01 -1.000000000000000E+00
1.163318688837039E-01 -8.678010538303471E-01 -1.000000000000000E+00
3.427240133427127E-01 -8.678010538303471E-01 -1.000000000000000E+00
5.506394029286468E-01 -8.678010538303471E-01 -1.000000000000000E+00
7.288685990913261E-01 -8.678010538303471E-01 -1.000000000000000E+00
8.678010538303472E-01 -8.678010538303471E-01 -1.000000000000000E+00
9.599350452672606E-01 -8.678010538303471E-01 -1.000000000000000E+00
1.000000000000000E+00 -8.678010538303471E-01 -1.000000000000000E+00
-1.000000000000000E+00 -7.288685990913261E-01 -1.000000000000000E+00
-9.599350452672607E-01 -7.288685990913261E-01 -1.000000000000000E+00
-8.678010538303471E-01 -7.288685990913261E-01 -1.000000000000000E+00
-7.288685990913261E-01 -7.288685990913261E-01 -1.000000000000000E+00
-5.506394029286471E-01 -7.288685990913261E-01 -1.000000000000000E+00
-3.427240133427128E-01 -7.288685990913261E-01 -1.000000000000000E+00
-1.163318688837039E-01 -7.288685990913261E-01 -1.000000000000000E+00
1.163318688837039E-01 -7.288685990913261E-01 -1.000000000000000E+00
3.427240133427127E-01 -7.288685990913261E-01 -1.000000000000000E+00
5.506394029286468E-01 -7.288685990913261E-01 -1.000000000000000E+00
7.288685990913261E-01 -7.288685990913261E-01 -1.000000000000000E+00
8.678010538303472E-01 -7.288685990913261E-01 -1.000000000000000E+00
9.599350452672606E-01 -7.288685990913261E-01 -1.000000000000000E+00
1.000000000000000E+00 -7.288685990913261E-01 -1.000000000000000E+00
-1.000000000000000E+00 -5.506394029286471E-01 -1.000000000000000E+00
-9.599350452672607E-01 -5.506394029286471E-01 -1.000000000000000E+00
-8.678010538303471E-01 -5.506394029286471E-01 -1.000000000000000E+00
-7.288685990913261E-01 -5.506394029286471E-01 -1.000000000000000E+00
-5.506394029286471E-01 -5.506394029286471E-01 -1.000000000000000E+00
-3.427240133427128E-01 -5.506394029286471E-01 -1.000000000000000E+00
