% degree N
6
% number of nodes
343
% node coordinates
-1.000000000000000E+00 -1.000000000000000E+00 -1.000000000000000E+00
-8.302238962785673E-01 -1.000000000000000E+00 -1.000000000000000E+00
-4.688487934707142E-01 -1.000000000000000E+00 -1.000000000000000E+00
4.402416819847393E-17 -1.000000000000000E+00 -1.000000000000000E+00
4.688487934707142E-01 -1.000000000000000E+00 -1.000000000000000E+00
8.302238962785669E-01 -1.000000000000000E+00 -1.000000000000000E+00
1.000000000000000E+00 -1.000000000000000E+00 -1.000000000000000E+00
-1.000000000000000E+00 -8.302238962785673E-01 -1.000000000000000E+00
-8.302238962785673E-01 -8.302238962785673E-01 -1.000000000000000E+00
-4.688487934707142E-01 -8.302238962785673E-01 -1.000000000000000E+00
4.402416819847393E-17 -8.302238962785673E-01 -1.000000000000000E+00
4.688487934707142E-01 -8.302238962785673E-01 -1.000000000000000E+00
8.302238962785669E-01 -8.302238962785673E-01 -1.000000000000000E+00
1.000000000000000E+00 -8.302238962785673E-01 -1.000000000000000E+00
-1.000000000000000E+00 -4.688487934707142E-01 -1.000000000000000E+00
-8.302238962785673E-01 -4.688487934707142E-01 -1.000000000000000E+00
-4.688487934707142E-01 -4.688487934707142E-01 -1.000000000000000E+00
4.402416819847393E-17 -4.688487934707142E-01 -1.000000000000000E+00
4.688487934707142E-01 -4.688487934707142E-01 -1.000000000000000E+00
8.302238962785669E-01 -4.688487934707142E-01 -1.000000000000000E+00
1.000000000000000E+00 -4.688487934707142E-01 -1.000000000000000E+00
-1.000000000000000E+00 4.402416819847393E-17 -1.000000000000000E+00
-8.302238962785673E-01 4.402416819847393E-17 -1.000000000000000E+00
-4.688487934707142E-01 4.402416819847393E-17 -1.000000000000000E+00
4.402416819847393E-17 4.402416819847393E-17 -1.000000000000000E+00
4.688487934707142E-01 4.402416819847393E-17 -1.000000000000000E+00
8.302238962785669E-01 4.402416819847393E-17 -1.000000000000000E+00
1.000000000000000E+00 4.402416819847393E-17 -1.000000000000000E+00
-1.000000000000000E+00 4.688487934707142E-01 -1.000000000000000E+00
-8.302238962785673E-01 4.688487934707142E-01 -1.000000000000000E+00
-4.688487934707142E-01 4.688487934707142E-01 -1.000000000000000E+00
4.402416819847393E-17 4.688487934707142E-01 -1.000000000000000E+00
4.688487934707142E-01 4.688487934707142E-01 -1.000000000000000E+00
8.302238962785669E-01 4.688487934707142E-01 -1.000000000000000E+00
1.000000000000000E+00 4.688487934707142E-01 -1.000000000000000E+00
-1.000000000000000E+00 8.302238962785669E-01 -1.000000000000000E+00
-8.302238962785673E-01 8.302238962785669E-01 -1.000000000000000E+00
-4.688487934707142E-01 8.302238962785669E-01 -1.000000000000000E+00
4.402416819847393E-17 8.302238962785669E-01 -1.000000000000000E+00
4.688487934707142E-01 8.302238962785669E-01 -1.000000000000000E+00
8.302238962785669E-01 8.302238962785669E-01 -1.000000000000000E+00
1.000000000000000E+00 8.302238962785669E-01 -1.000000000000000E+00
-1.000000000000000E+00 1.000000000000000E+00 -1.000000000000000E+00
-8.302238962785673E-01 1.000000000000000E+00 -1.000000000000000E+00
-4.688487934707142E-01 1.000000000000000E+00 -1.000000000000000E+00
4.402416819847393E-17 1.000000000000000E+00 -1.000000000000000E+00
4.688487934707142E-01 1.000000000000000E+00 -1.000000000000000E+00
8.302238962785669E-01 1.000000000000000E+00 -1.000000000000000E+00
1.000000000000000E+00 1.000000000000000E+00 -1.000000000000000E+00
-1.000000000000000E+00 -1.000000000000000E+00 -8.302238962785673E-01
-8.302238962785673E-01 -1.000000000000000E+00 -8.302238962785673E-01
-4.688487934707142E-01 -1.000000000000000E+00 -8.302238962785673E-01
4.402416819847393E-17 -1.000000000000000E+00 -8.302238962785673E-01
4.688487934707142E-01 -1.000000000000000E+00 -8.302238962785673E-01
8.302238962785669E-01 -1.000000000000000E+00 -8.302238962785673E-01
1.000000000000000E+00 -1.000000000000000E+00 -8.302238962785673E-01
-1.000000000000000E+00 -8.302238962785673E-01 -8.302238962785673E-01
-8.302238962785673E-01 -8.302238962785673E-01 -8.302238962785673E-01
-4.688487934707142E-01 -8.302238962785673E-01 -8.302238962785673E-01
4.402416819847393E-17 -8.302238962785673E-01 -8.302238962785673E-01
4.688487934707142E-01 -8.302238962785673E-01 -8.302238962785673E-01
8.302238962785669E-01 -8.302238962785673E-01 -8.302238962785673E-01
1.000000000000000E+00 -8.302238962785673E-01 -8.302238962785673E-01
-1.000000000000000E+00 -4.688487934707142E-01 -8.302238962785673E-01
-8.302238962785673E-01 -4.688487934707142E-01 -8.302238962785673E-01
-4.688487934707142E-01 -4.688487934707142E-01 -8.302238962785673E-01
4.402416819847393E-17 -4.688487934707142E-01 -8.302238962785673E-01
4.688487934707142E-01 -4.688487934707142E-01 -8.302238962785673E-01
8.302238962785669E-01 -4.688487934707142E-01 -8.302238962785673E-01
1.000000000000000E+00 -4.688487934707142E-01 -8.302238962785673E-01
-1.000000000000000E+00 4.402416819847393E-17 -8.302238962785673E-01
-8.302238962785673E-01 4.402416819847393E-17 -8.302238962785673E-01
-4.688487934707142E-01 4.402416819847393E-17 -8.302238962785673E-01
4.402416819847393E-17 4.402416819847393E-17 -8.302238962785673E-01
4.688487934707142E-01 4.402416819847393E-17 -8.302238962785673E-01
8.302238962785669E-01 4.402416819847393E-17 -8.302238962785673E-01
1.000000000000000E+00 4.402416819847393E-17 -8.302238962785673E-01
-1.000000000000000E+00 4.688487934707142E-01 -8.302238962785673E-01
-8.302238962785673E-01 4.688487934707142E-01 -8.302238962785673E-01
-4.688487934707142E-01 4.688487934707142E-01 -8.302238962785673E-01
4.402416819847393E-17 4.688487934707142E-01 -8.302238962785673E-01
4.688487934707142E-01 4.688487934707142E-01 -8.302238962785673E-01
8.302238962785669E-01 4.688487934707142E-01 -8.302238962785673E-01
1.000000000000000E+00 4.688487934707142E-01 -8.302238962785673E-01
-1.000000000000000E+00 8.302238962785669E-01 -8.302238962785673E-01
-8.302238962785673E-01 8.302238962785669E-01 -8.302238962785673E-01
-4.688487934707142E-01 8.302238962785669E-01 -8.302238962785673E-01
4.402416819847393E-17 8.302238962785669E-01 -8.302238962785673E-01
4.688487934707142E-01 8.302238962785669E-01 -8.302238962785673E-01
8.302238962785669E-01 8.302238962785669E-01 -8.302238962785673E-01
1.000000000000000E+00 8.302238962785669E-01 -8.302238962785673E-01
-1.000000000000000E+00 1.000000000000000E+00 -8.302238962785673E-01
-8.302238962785673E-01 1.000000000000000E+00 -8.302238962785673E-01
-4.688487934707142E-01 1.000000000000000E+00 -8.302238962785673E-01
4.402416819847393E-17 1.000000000000000E+00 -8.302238962785673E-01
4.688487934707142E-01 1.000000000000000E+00 -8.302238962785673E-01
8.302238962785669E-01 1.000000000000000E+00 -8.302238962785673E-01
1.000000000000000E+00 1.000000000000000E+00 -8.302238962785673E-01
-1.000000000000000E+00 -1.000000000000000E+00 -4.688487934707142E-01
-8.302238962785673E-01 -1.000000000000000E+00 -4.688487934707142E-01
-4.688487934707142E-01 -1.000000000000000E+00 -4.688487934707142E-01
4.402416819847393E-17 -1.000000000000000E+00 -4.688487934707142E-01
4.688487934707142E-01 -1.000000000000000E+00 -4.688487934707142E-01
8.302238962785669E-01 -1.000000000000000E+00 -4.688487934707142E-01
1.000000000000000E+00 -1.000000000000000E+00 -4.688487934707142E-01
-1.000000000000000E+00 -8.302238962785673E-01 -4.688487934707142E-01
-8.302238962785673E-01 -8.302238962785673E-01 -4.688487934707142E-01
-4.688487934707142E-01 -8.302238962785673E-01 -4.688487934707142E-01
4.402416819847393E-17 -8.302238962785673E-01 -4.688487934707142E-01
4.688487934707142E-01 -8.302238962785673E-01 -4.688487934707142E-01
8.302238962785669E-01 -8.302238962785673E-01 -4.688487934707142E-01
1.000000000000000E+00 -8.302238962785673E-01 -4.688487934707142E-01
-1.000000000000000E+00 -4.688487934707142E-01 -4.688487934707142E-01
-8.302238962785673E-01 -4.688487934707142E-01 -4.688487934707142E-01
-4.688487934707142E-01 -4.688487934707142E-01 -4.688487934707142E-01
4.402416819847393E-17 -4.688487934707142E-01 -4.688487934707142E-01
4.688487934707142E-01 -4.688487934707142E-01 -4.688487934707142E-01
8.302238962785669E-01 -4.688487934707142E-01 -4.688487934707142E-01
1.000000000000000E+00 -4.688487934707142E-01 -4.688487934707142E-01
-1.000000000000000E+00 4.402416819847393E-17 -4.688487934707142E-01
-8.302238962785673E-01 4.402416819847393E-17 -4.688487934707142E-01
-4.688487934707142E-01 4.402416819847393E-17 -4.688487934707142E-01
4.402416819847393E-17 4.402416819847393E-17 -4.688487934707142E-01
4.688487934707142E-01 4.402416819847393E-17 -4.688487934707142E-01
8.302238962785669E-01 4.402416819847393E-17 -4.688487934707142E-01
1.000000000000000E+00 4.402416819847393E-17 -4.688487934707142E-01
-1.000000000000000E+00 4.688487934707142E-01 -4.688487934707142E-01
-8.302238962785673E-01 4.688487934707142E-01 -4.688487934707142E-01
-4.688487934707142E-01 4.688487934707142E-01 -4.688487934707142E-01
4.402416819847393E-17 4.688487934707142E-01 -4.688487934707142E-01
4.688487934707142E-01 4.688487934707142E-01 -4.688487934707142E-01
8.302238962785669E-01 4.688487934707142E-01 -4.688487934707142E-01
1.000000000000000E+00 4.688487934707142E-01 -4.688487934707142E-01
-1.000000000000000E+00 8.302238962785669E-01 -4.688487934707142E-01
-8.302238962785673E-01 8.302238962785669E-01 -4.688487934707142E-01
-4.688487934707142E-01 8.302238962785669E-01 -4.688487934707142E-01
4.402416819847393E-17 8.302238962785669E-01 -4.688487934707142E-01
4.688487934707142E-01 8.302238962785669E-01 -4.688487934707142E-01
8.302238962785669E-01 8.302238962785669E-01 -4.688487934707142E-01
1.000000000000000E+00 8.302238962785669E-01 -4.688487934707142E-01
-1.000000000000000E+00 1.000000000000000E+00 -4.688487934707142E-01
-8.302238962785673E-01 1.000000000000000E+00 -4.688487934707142E-01
-4.688487934707142E-01 1.000000000000000E+00 -4.688487934707142E-01
4.402416819847393E-17 1.000000000000000E+00 -4.688487934707142E-01
4.688487934707142E-01 1.000000000000000E+00 -4.688487934707142E-01
8.302238962785669E-01 1.000000000000000E+00 -4.688487934707142E-01
1.000000000000000E+00 1.000000000000000E+00 -4.688487934707142E-01
-1.000000000000000E+00 -1.000000000000000E+00 4.402416819847393E-17
-8.302238962785673E-01 -1.000000000000000E+00 4.402416819847393E-17
-4.688487934707142E-01 -1.000000000000000E+00 4.402416819847393E-17
4.402416819847393E-17 -1.000000000000000E+00 4.402416819847393E-17
4.688487934707142E-01 -1.000000000000000E+00 4.402416819847393E-17
8.302238962785669E-01 -1.000000000000000E+00 4.402416819847393E-17
1.000000000000000E+00 -1.000000000000000E+00 4.402416819847393E-17
-1.000000000000000E+00 -8.302238962785673E-01 4.402416819847393E-17
