% degree N
4
% number of nodes
125
% node coordinates
-1.000000000000000E+00 -1.000000000000000E+00 -1.000000000000000E+00
-6.546536707079772E-01 -1.000000000000000E+00 -1.000000000000000E+00
-3.165870343657673E-17 -1.000000000000000E+00 -1.000000000000000E+00
6.546536707079773E-01 -1.000000000000000E+00 -1.000000000000000E+00
1.000000000000000E+00 -1.000000000000000E+00 -1.000000000000000E+00
-1.000000000000000E+00 -6.546536707079772E-01 -1.000000000000000E+00
-6.546536707079772E-01 -6.546536707079772E-01 -1.000000000000000E+00
-3.165870343657673E-17 -6.546536707079772E-01 -1.000000000000000E+00
6.546536707079773E-01 -6.546536707079772E-01 -1.000000000000000E+00
1.000000000000000E+00 -6.546536707079772E-01 -1.000000000000000E+00
-1.000000000000000E+00 -3.165870343657673E-17 -1.000000000000000E+00
-6.546536707079772E-01 -3.165870343657673E-17 -1.000000000000000E+00
-3.165870343657673E-17 -3.165870343657673E-17 -1.000000000000000E+00
6.546536707079773E-01 -3.165870343657673E-17 -1.000000000000000E+00
1.000000000000000E+00 -3.165870343657673E-17 -1.000000000000000E+00
-1.000000000000000E+00 6.546536707079773E-01 -1.000000000000000E+00
-6.546536707079772E-01 6.546536707079773E-01 -1.000000000000000E+00
-3.165870343657673E-17 6.546536707079773E-01 -1.000000000000000E+00
6.546536707079773E-01 6.546536707079773E-01 -1.000000000000000E+00
1.000000000000000E+00 6.546536707079773E-01 -1.000000000000000E+00
-1.000000000000000E+00 1.000000000000000E+00 -1.000000000000000E+00
-6.546536707079772E-01 1.000000000000000E+00 -1.000000000000000E+00
-3.165870343657673E-17 1.000000000000000E+00 -1.000000000000000E+00
6.546536707079773E-01 1.000000000000000E+00 -1.000000000000000E+00
1.000000000000000E+00 1.000000000000000E+00 -1.000000000000000E+00
-1.000000000000000E+00 -1.000000000000000E+00 -6.546536707079772E-01
-6.546536707079772E-01 -1.000000000000000E+00 -6.546536707079772E-01
-3.165870343657673E-17 -1.000000000000000E+00 -6.546536707079772E-01
6.546536707079773E-01 -1.000000000000000E+00 -6.546536707079772E-01
1.000000000000000E+00 -1.000000000000000E+00 -6.546536707079772E-01
-1.000000000000000E+00 -6.546536707079772E-01 -6.546536707079772E-01
-6.546536707079772E-01 -6.546536707079772E-01 -6.546536707079772E-01
-3.165870343657673E-17 -6.546536707079772E-01 -6.546536707079772E-01
6.546536707079773E-01 -6.546536707079772E-01 -6.546536707079772E-01
1.000000000000000E+00 -6.546536707079772E-01 -6.546536707079772E-01
-1.000000000000000E+00 -3.165870343657673E-17 -6.546536707079772E-01
-6.546536707079772E-01 -3.165870343657673E-17 -6.546536707079772E-01
-3.165870343657673E-17 -3.165870343657673E-17 -6.546536707079772E-01
6.546536707079773E-01 -3.165870343657673E-17 -6.546536707079772E-01
1.000000000000000E+00 -3.165870343657673E-17 -6.546536707079772E-01
-1.000000000000000E+00 6.546536707079773E-01 -6.546536707079772E-01
-6.546536707079772E-01 6.546536707079773E-01 -6.546536707079772E-01
-3.165870343657673E-17 6.546536707079773E-01 -6.546536707079772E-01
6.546536707079773E-01 6.546536707079773E-01 -6.546536707079772E-01
1.000000000000000E+00 6.546536707079773E-01 -6.546536707079772E-01
-1.000000000000000E+00 1.000000000000000E+00 -6.546536707079772E-01
-6.546536707079772E-01 1.000000000000000E+00 -6.546536707079772E-01
-3.165870343657673E-17 1.000000000000000E+00 -6.546536707079772E-01
6.546536707079773E-01 1.000000000000000E+00 -6.546536707079772E-01
1.000000000000000E+00 1.000000000000000E+00 -6.546536707079772E-01
-1.000000000000000E+00 -1.000000000000000E+00 -3.165870343657673E-17
-6.546536707079772E-01 -1.000000000000000E+00 -3.165870343657673E-17
-3.165870343657673E-17 -1.000000000000000E+00 -3.165870343657673E-17
6.546536707079773E-01 -1.000000000000000E+00 -3.165870343657673E-17
1.000000000000000E+00 -1.000000000000000E+00 -3.165870343657673E-17
